"Date","WaterLevel"
2003-04-09,689.71
2003-04-10,689.55
2003-04-11,689.39
2003-04-12,689.13
2003-04-13,688.85
2003-04-14,688.29
2003-04-15,688.13
2003-04-16,688.09
2003-04-17,687.85
2003-04-18,687.59
2003-04-19,687.44
2003-04-20,687.64
2003-04-21,687.77
2003-04-22,687.56
2003-04-23,687.56
2003-04-24,687.69
2003-04-25,687.27
2003-04-26,686.6
2003-04-27,686
2003-04-28,685.23
2003-04-29,684.56
2003-04-30,684.39
2003-05-01,683.84
2003-05-02,683.15
2003-05-03,682.87
2003-05-04,682.99
2003-05-05,682.5
2003-05-06,682.09
2003-05-07,682.02
2003-05-08,681.86
2003-05-09,681.64
2003-05-10,681.27
2003-05-11,681.1
2003-05-12,680.94
2003-05-13,680.55
2003-05-14,680.25
2003-05-15,679.71
2003-05-16,678.93
2003-05-17,678.28
2003-05-18,677.84
2003-05-19,676.98
2003-05-20,676.17
2003-05-21,675.7
2003-05-22,675.36
2003-05-23,675.11
2003-05-24,674.76
2003-05-25,674.42
2003-05-26,674.09
2003-05-27,674.15
2003-05-28,674.1
2003-05-29,673.65
2003-05-30,672.96
2003-05-31,672.53
2003-06-01,672.25
2003-06-02,671.57
2003-06-03,672.39
2003-06-04,673.76
2003-06-05,675.05
2003-06-06,676.11
2003-06-07,676.92
2003-06-08,677.33
2003-06-09,677.44
2003-06-10,677.74
2003-06-11,678.43
2003-06-12,678.97
2003-06-13,679.13
2003-06-14,680.01
2003-06-15,680.91
2003-06-16,681.34
2003-06-17,681.52
2003-06-18,681.7
2003-06-19,681.69
2003-06-20,681.53
2003-06-21,681.34
2003-06-22,681.13
2003-06-23,680.49
2003-06-24,679.8
2003-06-25,679.15
2003-06-26,678.38
2003-06-27,677.89
2003-06-28,677.48
2003-06-29,677.16
2003-06-30,676.65
2003-07-01,676.13
2003-07-02,676.06
2003-07-03,676.58
2003-07-04,677.84
2003-07-05,679.46
2003-07-06,680.33
2003-07-07,681.07
2003-07-08,681.99
2003-07-09,682.52
2003-07-10,683.07
2003-07-11,683.3
2003-07-12,683.36
2003-07-13,683.46
2003-07-14,683.19
2003-07-15,683.12
2003-07-16,683.51
2003-07-17,684.01
2003-07-18,684.35
2003-07-19,684.52
2003-07-20,684.53
2003-07-21,684.31
2003-07-22,683.97
2003-07-23,683.74
2003-07-24,683.57
2003-07-25,683.23
2003-07-26,683.06
2003-07-27,682.78
2003-07-28,682.96
2003-07-29,682.92
2003-07-30,682.63
2003-07-31,682.09
2003-08-01,681.6
2003-08-02,681.12
2003-08-03,680.92
2003-08-04,680.46
2003-08-05,680.18
2003-08-06,679.92
2003-08-07,679.44
2003-08-08,678.65
2003-08-09,678.88
2003-08-10,678.93
2003-08-11,678.78
2003-08-12,679.43
2003-08-13,679.66
2003-08-14,680
2003-08-15,680.26
2003-08-16,680.37
2003-08-17,680.48
2003-08-18,679.99
2003-08-19,679.5
2003-08-20,678.9
2003-08-21,678.4
2003-08-22,678
2003-08-23,678
2003-08-24,678.4
2003-08-25,678.4
2003-08-26,678.19
2003-08-27,677.86
2003-08-28,677.43
2003-08-29,677.15
2003-08-30,677.1
2003-08-31,677.45
2003-09-01,677.8
2003-09-02,677.86
2003-09-03,678.2
2003-09-04,678.71
2003-09-05,679.37
2003-09-06,680.01
2003-09-07,680.17
2003-09-08,680.14
2003-09-09,680.1
2003-09-10,679.78
2003-09-11,679.58
2003-09-12,680.88
2003-09-13,681.6
2003-09-14,681.91
2003-09-15,682
2003-09-16,682.12
2003-09-17,681.99
2003-09-18,682.32
2003-09-19,682.74
2003-09-20,683.16
2003-09-21,683.79
2003-09-22,684.15
2003-09-23,684.4
2003-09-24,684.5
2003-09-25,684.6
2003-09-26,684.53
2003-09-27,684.7
2003-09-28,684.5
2003-09-29,684.2
2003-09-30,683.9
2003-10-01,683.7
2003-10-02,683.6
2003-10-03,683.3
2003-10-04,683.3
2003-10-05,683.1
2003-10-06,682.8
2003-10-07,682.7
2003-10-08,682.7
2003-10-09,682.9
2003-10-10,683.1
2003-10-11,683.3
2003-10-12,683.8
2003-10-13,684
2003-10-14,684.06
2003-10-15,684.13
2003-10-16,684.17
2003-10-17,684.08
2003-10-18,684.03
2003-10-19,684.05
2003-10-20,683.75
2003-10-21,683.69
2003-10-22,683.42
2003-10-23,683.27
2003-10-24,683.06
2003-10-25,682.95
2003-10-26,682.91
2003-10-27,682.96
2003-10-28,683
2003-10-29,682.88
2003-10-30,682.71
2003-10-31,682.48
2003-11-01,682.47
2003-11-02,682.49
2003-11-03,682.38
2003-11-04,682.32
2003-11-05,682.11
2003-11-06,681.92
2003-11-07,681.87
2003-11-08,682.17
2003-11-09,682.36
2003-11-10,682.19
2003-11-11,682.2
2003-11-12,682.1
2003-11-13,681.89
2003-11-14,681.87
2003-11-15,681.97
2003-11-16,682.06
2003-11-17,681.86
2003-11-18,682.04
2003-11-19,681.85
2003-11-20,681.91
2003-11-21,681.8
2003-11-22,681.87
2003-11-23,681.69
2003-11-24,681.34
2003-11-25,681.37
2003-11-26,681.39
2003-11-27,681.34
2003-11-28,681.22
2003-11-29,681.14
2003-11-30,681.29
2003-12-01,680.93
2003-12-02,680.87
2003-12-03,680.93
2003-12-04,680.78
2003-12-05,680.44
2003-12-06,680.56
2003-12-07,680.8
2003-12-08,680.59
2003-12-09,680.35
2003-12-10,680.12
2003-12-11,680.17
2003-12-12,680.11
2003-12-13,680.37
2003-12-14,680.5
2003-12-15,680.39
2003-12-16,680.17
2003-12-17,679.94
2003-12-18,679.94
2003-12-19,679.81
2003-12-20,679.88
2003-12-21,679.95
2003-12-22,679.83
2003-12-23,679.48
2003-12-24,679.45
2003-12-25,679.6
2003-12-26,679.83
2003-12-27,679.86
2003-12-28,679.86
2003-12-29,679.61
2003-12-30,679.24
2003-12-31,679.16
2004-01-01,679.44
2004-01-02,679.44
2004-01-03,679.42
2004-01-04,679.27
2004-01-05,678.96
2004-01-06,678.86
2004-01-07,678.9
2004-01-08,679.08
2004-01-09,679.04
2004-01-10,678.98
2004-01-11,679
2004-01-12,678.84
2004-01-13,678.71
2004-01-14,678.77
2004-01-15,679.03
2004-01-16,679.5
2004-01-17,680.3
2004-01-18,680.55
2004-01-19,680.75
2004-01-20,680.63
2004-01-21,680.68
2004-01-22,680.63
2004-01-23,680.53
2004-01-24,680.8
2004-01-25,681.18
2004-01-26,680.94
2004-01-27,680.76
2004-01-28,680.63
2004-01-29,680.72
2004-01-30,680.76
2004-01-31,681.03
2004-02-01,681.25
2004-02-02,680.96
2004-02-03,680.8
2004-02-04,681.04
2004-02-05,681.06
2004-02-06,680.79
2004-02-07,680.81
2004-02-08,680.87
2004-02-09,680.81
2004-02-10,680.63
2004-02-11,681.01
2004-02-12,680.85
2004-02-13,680.76
2004-02-14,681.05
2004-02-15,681.07
2004-02-16,680.9
2004-02-17,680.76
2004-02-18,680.59
2004-02-19,680.6
2004-02-20,680.6
2004-02-21,680.48
2004-02-22,680.48
2004-02-23,680.53
2004-02-24,680.55
2004-02-25,681.01
2004-02-26,681.11
2004-02-27,681.23
2004-02-28,681.48
2004-02-29,681.58
2004-03-01,681.43
2004-03-02,681.21
2004-03-03,681.22
2004-03-04,681.14
2004-03-05,681.45
2004-03-06,681.4
2004-03-07,681.56
2004-03-08,681.24
2004-03-09,681.26
2004-03-10,681.04
2004-03-11,680.99
2004-03-12,680.8
2004-03-13,681.26
2004-03-14,681.58
2004-03-15,681.86
2004-03-16,682.01
2004-03-17,682.07
2004-03-18,682.15
2004-03-19,682.07
2004-03-20,682.21
2004-03-21,682.43
2004-03-22,682.36
2004-03-23,682.19
2004-03-24,682.16
2004-03-25,682.13
2004-03-26,682.16
2004-03-27,682.06
2004-03-28,682.13
2004-03-29,681.77
2004-03-30,681.86
2004-03-31,681.79
2004-04-01,681.64
2004-04-02,681.46
2004-04-03,681.98
2004-04-04,682.43
2004-04-05,682.96
2004-04-06,683.38
2004-04-07,683.74
2004-04-08,683.78
2004-04-09,684.16
2004-04-10,684.34
2004-04-11,684.79
2004-04-12,685.04
2004-04-13,685.02
2004-04-14,685.09
2004-04-15,685.17
2004-04-16,685.19
2004-04-17,685.05
2004-04-18,684.93
2004-04-19,684.73
2004-04-20,684.67
2004-04-21,684.4
2004-04-22,684.38
2004-04-23,684.28
2004-04-24,685.04
2004-04-25,685.53
2004-04-26,685.96
2004-04-27,686.19
2004-04-28,686.43
2004-04-29,686.67
2004-04-30,686.8
2004-05-01,687.07
2004-05-02,687.4
2004-05-03,687.57
2004-05-04,687.51
2004-05-05,687.51
2004-05-06,687.36
2004-05-07,687.34
2004-05-08,687.55
2004-05-09,688.02
2004-05-10,688.08
2004-05-11,687.89
2004-05-12,688.09
2004-05-13,688.18
2004-05-14,688.24
2004-05-15,688.57
2004-05-16,688.62
2004-05-17,688.32
2004-05-18,688.14
2004-05-19,687.68
2004-05-20,687.24
2004-05-21,686.57
2004-05-22,686.14
2004-05-23,685.69
2004-05-24,684.75
2004-05-25,684.34
2004-05-26,683.6
2004-05-27,682.9
2004-05-28,682.2
2004-05-29,681.8
2004-05-30,681.4
2004-05-31,681.1
2004-06-01,679.96
2004-06-02,679.17
2004-06-03,678.19
2004-06-04,678.18
2004-06-05,678.22
2004-06-06,678.08
2004-06-07,677.57
2004-06-08,678.75
2004-06-09,681.31
2004-06-10,682.94
2004-06-11,683.85
2004-06-12,684.61
2004-06-13,685.5
2004-06-14,685.78
2004-06-15,685.99
2004-06-16,685.8
2004-06-17,685.64
2004-06-18,685.5
2004-06-19,684.91
2004-06-20,684.57
2004-06-21,684.39
2004-06-22,684.23
2004-06-23,684.68
2004-06-24,685.11
2004-06-25,685.33
2004-06-26,685.92
2004-06-27,686.2
2004-06-28,686.61
2004-06-29,687.55
2004-06-30,689.06
2004-07-01,690.02
2004-07-02,690.68
2004-07-03,691.36
2004-07-04,691.83
2004-07-05,692.11
2004-07-06,691.95
2004-07-07,691.66
2004-07-08,691.38
2004-07-09,691.19
2004-07-10,690.78
2004-07-11,690.89
2004-07-12,690.87
2004-07-13,690.78
2004-07-14,690.24
2004-07-15,689.7
2004-07-16,689.51
2004-07-17,688.97
2004-07-18,688.76
2004-07-19,688.29
2004-07-20,687.66
2004-07-21,687.15
2004-07-22,686.76
2004-07-23,686.46
2004-07-24,686.9
2004-07-25,687.11
2004-07-26,686.99
2004-07-27,687.01
2004-07-28,686.86
2004-07-29,686.43
2004-07-30,686.3
2004-07-31,686.51
2004-08-01,686.35
2004-08-02,685.87
2004-08-03,685.77
2004-08-04,685.29
2004-08-05,684.97
2004-08-06,684.58
2004-08-07,685.07
2004-08-08,685.36
2004-08-09,685.53
2004-08-10,685.33
2004-08-11,685.3
2004-08-12,685.13
2004-08-13,684.86
2004-08-14,684.72
2004-08-15,684.58
2004-08-16,683.87
2004-08-17,683.82
2004-08-18,683.4
2004-08-19,683.53
2004-08-20,683.38
2004-08-21,683.11
2004-08-22,683.05
2004-08-23,683.75
2004-08-24,684.13
2004-08-25,684.5
2004-08-26,684.51
2004-08-27,684.58
2004-08-28,684.18
2004-08-29,684.25
2004-08-30,684.18
2004-08-31,683.91
2004-09-01,683.98
2004-09-02,684.32
2004-09-03,684.31
2004-09-04,684.52
2004-09-05,685.06
2004-09-06,685.22
2004-09-07,685.38
2004-09-08,685.45
2004-09-09,685.36
2004-09-10,685.17
2004-09-11,685.19
2004-09-12,684.99
2004-09-13,684.41
2004-09-14,684.73
2004-09-15,685.04
2004-09-16,685.23
2004-09-17,685.15
2004-09-18,684.98
2004-09-19,684.85
2004-09-20,684.47
2004-09-21,684.18
2004-09-22,684.23
2004-09-23,684.24
2004-09-24,684.5
2004-09-25,684.5
2004-09-26,685
2004-09-27,684.6
2004-09-28,684.2
2004-09-29,684.3
2004-09-30,684.1
2004-10-01,683.9
2004-10-02,684.9
2004-10-03,685.8
2004-10-04,686.3
2004-10-05,686.6
2004-10-06,686.9
2004-10-07,687.1
2004-10-08,687.3
2004-10-09,687.5
2004-10-10,687.5
2004-10-11,687.4
2004-10-12,687.1
2004-10-13,687
2004-10-14,687
2004-10-15,687.3
2004-10-16,687.5
2004-10-17,687.6
2004-10-18,687.2
2004-10-19,687.1
2004-10-20,686.9
2004-10-21,686.7
2004-10-22,686
2004-10-23,685.9
2004-10-24,686.8
2004-10-25,687.8
2004-10-26,688.6
2004-10-27,688.8
2004-10-28,689.2
2004-10-29,689.2
2004-10-30,689.3
2004-10-31,689.6
2004-11-01,690
2004-11-02,691
2004-11-03,691.7
2004-11-04,692.1
2004-11-05,692.2
2004-11-06,691.7
2004-11-07,691.8
2004-11-08,691.4
2004-11-09,691.1
2004-11-10,691.1
2004-11-11,690.8
2004-11-12,690.5
2004-11-13,690.5
2004-11-14,690.8
2004-11-15,691
2004-11-16,691.2
2004-11-17,693.1
2004-11-18,694.2
2004-11-19,695.2
2004-11-20,695.7
2004-11-21,696.3
2004-11-22,698.6
2004-11-23,700.2
2004-11-24,701
2004-11-25,701.4
2004-11-26,701.7
2004-11-27,702
2004-11-28,702.1
2004-11-29,701.9
2004-11-30,701.6
2004-12-01,701.6
2004-12-02,701.7
2004-12-03,701.5
2004-12-04,701.6
2004-12-05,701.6
2004-12-06,701.3
2004-12-07,701.1
2004-12-08,701.1
2004-12-09,701
2004-12-10,700.7
2004-12-11,700.6
2004-12-12,700.6
2004-12-13,700
2004-12-14,699.8
2004-12-15,699.4
2004-12-16,699.4
2004-12-17,699.3
2004-12-18,699.2
2004-12-19,698.8
2004-12-20,698.8
2004-12-21,698.7
2004-12-22,698.4
2004-12-23,698.1
2004-12-24,698.2
2004-12-25,698.3
2004-12-26,698.1
2004-12-27,697.9
2004-12-28,697.8
2004-12-29,697.6
2004-12-30,697.4
2004-12-31,697.3
2005-01-01,697.33
2005-01-02,697.29
2005-01-03,697.02
2005-01-04,697.03
2005-01-05,697.04
2005-01-06,696.99
2005-01-07,696.95
2005-01-08,696.89
2005-01-09,696.96
2005-01-10,696.68
2005-01-11,696.62
2005-01-12,696.55
2005-01-13,696.38
2005-01-14,696.17
2005-01-15,696.23
2005-01-16,696.16
2005-01-17,696.12
2005-01-18,695.71
2005-01-19,695.79
2005-01-20,695.8
2005-01-21,695.69
2005-01-22,695.61
2005-01-23,695.42
2005-01-24,695.28
2005-01-25,695.04
2005-01-26,694.71
2005-01-27,694.58
2005-01-28,695.01
2005-01-29,695.56
2005-01-30,695.61
2005-01-31,695.54
2005-02-01,695.62
2005-02-02,695.92
2005-02-03,695.92
2005-02-04,695.9
2005-02-05,696.17
2005-02-06,696.35
2005-02-07,696.76
2005-02-08,697.31
2005-02-09,697.66
2005-02-10,697.78
2005-02-11,698
2005-02-12,698.32
2005-02-13,698.66
2005-02-14,698.29
2005-02-15,698.31
2005-02-16,698.08
2005-02-17,698.05
2005-02-18,697.38
2005-02-19,697.3
2005-02-20,697.28
2005-02-21,697.05
2005-02-22,696.64
2005-02-23,696.59
2005-02-24,696.6
2005-02-25,696.84
2005-02-26,696.89
2005-02-27,697.11
2005-02-28,697.07
2005-03-01,697.11
2005-03-02,697.22
2005-03-03,697.38
2005-03-04,697.47
2005-03-05,697.35
2005-03-06,697.95
2005-03-07,698.1
2005-03-08,698.5
2005-03-09,698.55
2005-03-10,699.34
2005-03-11,699.22
2005-03-12,699.51
2005-03-13,699.58
2005-03-14,699.5
2005-03-15,699.38
2005-03-16,699.56
2005-03-17,699.61
2005-03-18,699.76
2005-03-19,699.74
2005-03-20,699.75
2005-03-21,699.44
2005-03-22,699.3
2005-03-23,699.09
2005-03-24,698.89
2005-03-25,698.72
2005-03-26,698.55
2005-03-27,698.67
2005-03-28,698.72
2005-03-29,698.65
2005-03-30,698.39
2005-03-31,698.1
2005-04-01,697.77
2005-04-02,697.64
2005-04-03,697.46
2005-04-04,697.11
2005-04-05,697
2005-04-06,696.74
2005-04-07,696.45
2005-04-08,696
2005-04-09,696.13
2005-04-10,695.93
2005-04-11,695.65
2005-04-12,695.18
2005-04-13,694.81
2005-04-14,694.48
2005-04-15,694.15
2005-04-16,694.15
2005-04-17,694.01
2005-04-18,693.88
2005-04-19,693.92
2005-04-20,693.92
2005-04-21,693.76
2005-04-22,693.53
2005-04-23,693.34
2005-04-24,693.14
2005-04-25,692.63
2005-04-26,692.34
2005-04-27,691.55
2005-04-28,690.94
2005-04-29,690.24
2005-04-30,689.62
2005-05-01,689.77
2005-05-02,689.54
2005-05-03,689.22
2005-05-04,689.25
2005-05-05,689.28
2005-05-06,688.85
2005-05-07,688.61
2005-05-08,688.92
2005-05-09,689.36
2005-05-10,689.82
2005-05-11,689.95
2005-05-12,689.98
2005-05-13,689.91
2005-05-14,689.96
2005-05-15,689.87
2005-05-16,689.93
2005-05-17,690.47
2005-05-18,690.36
2005-05-19,690.54
2005-05-20,690.32
2005-05-21,690.02
2005-05-22,689.72
2005-05-23,689.19
2005-05-24,688.69
2005-05-25,688.2
2005-05-26,687.71
2005-05-27,688.04
2005-05-28,688.17
2005-05-29,689.24
2005-05-30,689.81
2005-05-31,690.14
2005-06-01,690.5
2005-06-02,690.94
2005-06-03,690.99
2005-06-04,691.25
2005-06-05,691.4
2005-06-06,691.04
2005-06-07,690.85
2005-06-08,690.43
2005-06-09,690.02
2005-06-10,689.46
2005-06-11,689.22
2005-06-12,688.61
2005-06-13,687.81
2005-06-14,687.27
2005-06-15,686.62
2005-06-16,686.03
2005-06-17,685.31
2005-06-18,684.69
2005-06-19,684.15
2005-06-20,683.53
2005-06-21,682.75
2005-06-22,682.25
2005-06-23,681.62
2005-06-24,680.83
2005-06-25,680.62
2005-06-26,680.38
2005-06-27,680
2005-06-28,679.71
2005-06-29,679.31
2005-06-30,678.95
2005-07-01,678.54
2005-07-02,678.17
2005-07-03,678.05
2005-07-04,677.81
2005-07-05,677.47
2005-07-06,677.01
2005-07-07,676.7
2005-07-08,676.39
2005-07-09,676.17
2005-07-10,676.15
2005-07-11,675.94
2005-07-12,675.49
2005-07-13,675.36
2005-07-14,675.48
2005-07-15,675.93
2005-07-16,677.44
2005-07-17,678.55
2005-07-18,679.47
2005-07-19,680.1
2005-07-20,680.63
2005-07-21,681.24
2005-07-22,681.46
2005-07-23,681.63
2005-07-24,681.81
2005-07-25,681.75
2005-07-26,681.41
2005-07-27,681.27
2005-07-28,681.45
2005-07-29,681.64
2005-07-30,681.83
2005-07-31,681.89
2005-08-01,681.56
2005-08-02,681.04
2005-08-03,680.89
2005-08-04,680.36
2005-08-05,680.04
2005-08-06,680.17
2005-08-07,679.98
2005-08-08,679.46
2005-08-09,678.94
2005-08-10,680.03
2005-08-11,680.52
2005-08-12,680.8
2005-08-13,681.05
2005-08-14,681.6
2005-08-15,681.48
2005-08-16,681.25
2005-08-17,681.15
2005-08-18,680.9
2005-08-19,680.53
2005-08-20,680.51
2005-08-21,680.34
2005-08-22,679.86
2005-08-23,679.57
2005-08-24,679.22
2005-08-25,678.76
2005-08-26,678.27
2005-08-27,678.13
2005-08-28,678
2005-08-29,677.61
2005-08-30,677.67
2005-08-31,677.38
2005-09-01,677.19
2005-09-02,677.5
2005-09-03,678.21
2005-09-04,678.79
2005-09-05,678.81
2005-09-06,678.47
2005-09-07,678.76
2005-09-08,678.89
2005-09-09,678.83
2005-09-10,679.08
2005-09-11,680.04
2005-09-12,680.84
2005-09-13,681.24
2005-09-14,681.52
2005-09-15,681.54
2005-09-16,681.36
2005-09-17,680.64
2005-09-18,680.2
2005-09-19,679.6
2005-09-20,679.05
2005-09-21,678.77
2005-09-22,678.88
2005-09-23,678.72
2005-09-24,679.28
2005-09-25,678.81
2005-09-26,677.69
2005-09-27,676.9
2005-09-28,676.39
2005-09-29,675.97
2005-09-30,676.3
2005-10-01,676.25
2005-10-02,676.08
2005-10-03,675.84
2005-10-04,676
2005-10-05,676.08
2005-10-06,676.08
2005-10-07,676.53
2005-10-08,677
2005-10-09,677.27
2005-10-10,677.15
2005-10-11,677.86
2005-10-12,678.19
2005-10-13,678.64
2005-10-14,678.83
2005-10-15,679.07
2005-10-16,679.1
2005-10-17,678.81
2005-10-18,678.86
2005-10-19,678.9
2005-10-20,678.77
2005-10-21,678.3
2005-10-22,678.26
2005-10-23,678.64
2005-10-24,678.21
2005-10-25,678.43
2005-10-26,678.41
2005-10-27,678.31
2005-10-28,678.48
2005-10-29,678.8
2005-10-30,678.86
2005-10-31,678.68
2005-11-01,678.85
2005-11-02,678.91
2005-11-03,678.79
2005-11-04,678.68
2005-11-05,678.8
2005-11-06,678.67
2005-11-07,678.14
2005-11-08,678
2005-11-09,678.04
2005-11-10,677.95
2005-11-11,678.03
2005-11-12,678.11
2005-11-13,678.06
2005-11-14,677.88
2005-11-15,677.74
2005-11-16,677.77
2005-11-17,677.99
2005-11-18,678
2005-11-19,678.31
2005-11-20,678.23
2005-11-21,677.93
2005-11-22,677.87
2005-11-23,677.75
2005-11-24,677.71
2005-11-25,678.02
2005-11-26,678.17
2005-11-27,678.69
2005-11-28,678.37
2005-11-29,678.21
2005-11-30,678.45
2005-12-01,678.26
2005-12-02,678.29
2005-12-03,678.33
2005-12-04,678.72
2005-12-05,678.3
2005-12-06,678.27
2005-12-07,678.35
2005-12-08,678.56
2005-12-09,678.59
2005-12-10,678.77
2005-12-11,678.73
2005-12-12,678.52
2005-12-13,679.01
2005-12-14,679.29
2005-12-15,679.3
2005-12-16,679.19
2005-12-17,679.46
2005-12-18,679.63
2005-12-19,679.53
2005-12-20,679.43
2005-12-21,679.34
2005-12-22,679.25
2005-12-23,679.18
2005-12-24,679.19
2005-12-25,679.25
2005-12-26,679.28
2005-12-27,679.04
2005-12-28,678.8
2005-12-29,678.6
2005-12-30,678.3
2005-12-31,678.13
2006-01-01,677.914655501116
2006-01-02,677.700414057613
2006-01-03,677.49
2006-01-04,677.13
2006-01-05,677.09
2006-01-06,676.94
2006-01-07,677.17
2006-01-08,676.98
2006-01-09,676.45
2006-01-10,676.39
2006-01-11,676.3
2006-01-12,676.49
2006-01-13,676.27
2006-01-14,676.43
2006-01-15,676.6
2006-01-16,676.69
2006-01-17,676.39
2006-01-18,676.46
2006-01-19,676.47
2006-01-20,676.65
2006-01-21,676.35
2006-01-22,676.93
2006-01-23,676.94
2006-01-24,676.75
2006-01-25,676.84
2006-01-26,676.79
2006-01-27,676.56
2006-01-28,676.9
2006-01-29,677.13
2006-01-30,676.92
2006-01-31,676.94
2006-02-01,676.48
2006-02-02,676.63
2006-02-03,676.28
2006-02-04,676.34
2006-02-05,676.09
2006-02-06,675.68
2006-02-07,675.55
2006-02-08,675.35
2006-02-09,675.15
2006-02-10,674.91
2006-02-11,675.06
2006-02-12,675.02
2006-02-13,674.8
2006-02-14,674.71
2006-02-15,674.2
2006-02-16,673.68
2006-02-17,673.5
2006-02-18,673.72
2006-02-19,674.04
2006-02-20,674.13
2006-02-21,674.15
2006-02-22,674.3
2006-02-23,674.14
2006-02-24,674.01
2006-02-25,674.06
2006-02-26,674.24
2006-02-27,673.97
2006-02-28,673.74
2006-03-01,673.46
2006-03-02,672.99
2006-03-03,672.26
2006-03-04,672.13
2006-03-05,672
2006-03-06,671.2
2006-03-07,670.4
2006-03-08,670.77
2006-03-09,670.61
2006-03-10,669.9
2006-03-11,669.86
2006-03-12,669.25
2006-03-13,668.42
2006-03-14,667.9
2006-03-15,667.56
2006-03-16,667.77
2006-03-17,667.57
2006-03-18,667.82
2006-03-19,667.93
2006-03-20,669.02
2006-03-21,669.95
2006-03-22,670.47
2006-03-23,670.73
2006-03-24,670.88
2006-03-25,671.38
2006-03-26,671.36
2006-03-27,671.09
2006-03-28,671.81
2006-03-29,672.31
2006-03-30,672.62
2006-03-31,672.4
2006-04-01,672.11
2006-04-02,671.88
2006-04-03,671.14
2006-04-04,670.91
2006-04-05,670.47
2006-04-06,670.11
2006-04-07,669.72
2006-04-08,669.27
2006-04-09,668.87
2006-04-10,668.21
2006-04-11,667.7
2006-04-12,667.28
2006-04-13,666.76
2006-04-14,666.26
2006-04-15,665.67
2006-04-16,665.3
2006-04-17,664.71
2006-04-18,663.71
2006-04-19,663.19
2006-04-20,662.74
2006-04-21,664.12
2006-04-22,664.94
2006-04-23,664.95
2006-04-24,664.56
2006-04-25,664.46
2006-04-26,664.67
2006-04-27,664.37
2006-04-28,664.44
2006-04-29,665.25
2006-04-30,665.93
2006-05-01,665.39
2006-05-02,664.58
2006-05-03,664.7
2006-05-04,664.67
2006-05-05,665.5
2006-05-06,669.1
2006-05-07,670.1
2006-05-08,670.03
2006-05-09,670.38
2006-05-10,669.91
2006-05-11,669.35
2006-05-12,668.86
2006-05-13,668.25
2006-05-14,667.47
2006-05-15,667.38
2006-05-16,666.44
2006-05-17,665.07
2006-05-18,664.09
2006-05-19,663.47
2006-05-20,662.28
2006-05-21,661.68
2006-05-22,660.51
2006-05-23,659.53
2006-05-24,658.67
2006-05-25,657.89
2006-05-26,657.22
2006-05-27,656.64
2006-05-28,658.1
2006-05-29,658.9
2006-05-30,659.35
2006-05-31,659.56
2006-06-01,659.75
2006-06-02,660.12
2006-06-03,660.08
2006-06-04,659.44
2006-06-05,658.45
2006-06-06,657.36
2006-06-07,657.11
2006-06-08,656.28
2006-06-09,655.46
2006-06-10,655.12
2006-06-11,654.84
2006-06-12,653.99
2006-06-13,653.33
2006-06-14,652.27
2006-06-15,651.64
2006-06-16,651.46
2006-06-17,652.91
2006-06-18,655.3
2006-06-19,655.63
2006-06-20,655.89
2006-06-21,655.91
2006-06-22,655.01
2006-06-23,654.26
2006-06-24,653.64
2006-06-25,653.47
2006-06-26,653.05
2006-06-27,652.31
2006-06-28,651.68
2006-06-29,650.98
2006-06-30,650.4
2006-07-01,652.04
2006-07-02,653.59
2006-07-03,654.55
2006-07-04,654.88
2006-07-05,655.59
2006-07-06,655.9
2006-07-07,656.45
2006-07-08,656.85
2006-07-09,656.76
2006-07-10,655.92
2006-07-11,654.97
2006-07-12,653.76
2006-07-13,652.77
2006-07-14,652.15
2006-07-15,652.36
2006-07-16,652.29
2006-07-17,651.51
2006-07-18,650.15
2006-07-19,649.47
2006-07-20,649.79
2006-07-21,650.27
2006-07-22,650.95
2006-07-23,652.22
2006-07-24,651.64
2006-07-25,651.28
2006-07-26,651.2
2006-07-27,650.81
2006-07-28,650.46
2006-07-29,650.96
2006-07-30,651.52
2006-07-31,650.98
2006-08-01,649.88
2006-08-02,649.2
2006-08-03,649.07
2006-08-04,648.68
2006-08-05,649.7
2006-08-06,650.36
2006-08-07,650.93
2006-08-08,650.67
2006-08-09,649.99
2006-08-10,649.85
2006-08-11,648.99
2006-08-12,649.57
2006-08-13,649.96
2006-08-14,649.28
2006-08-15,648.51
2006-08-16,647.8
2006-08-17,647.76
2006-08-18,647.56
2006-08-19,648.41
2006-08-20,649.2
2006-08-21,648.16
2006-08-22,648.64
2006-08-23,648.57
2006-08-24,648.62
2006-08-25,648.5
2006-08-26,649.3
2006-08-27,649.76
2006-08-28,649.29
2006-08-29,648.78
2006-08-30,649.13
2006-08-31,648.98
2006-09-01,648.6
2006-09-02,649.37
2006-09-03,650.06
2006-09-04,649.89
2006-09-05,651.06
2006-09-06,652.56
2006-09-07,653
2006-09-08,653.21
2006-09-09,654.53
2006-09-10,655.23
2006-09-11,655.34
2006-09-12,656.82
2006-09-13,657.37
2006-09-14,657.61
2006-09-15,657.93
2006-09-16,658.28
2006-09-17,659
2006-09-18,660.13
2006-09-19,660.46
2006-09-20,660.64
2006-09-21,660.63
2006-09-22,660.43
2006-09-23,660.57
2006-09-24,661.2
2006-09-25,660.86
2006-09-26,660.57
2006-09-27,660.11
2006-09-28,659.91
2006-09-29,659.84
2006-09-30,659.99
2006-10-01,660.16
2006-10-02,659.51
2006-10-03,658.54
2006-10-04,658.58
2006-10-05,658.19
